lsoa11cd,measure,value
E01009044,2016,193
E01009045,2016,322
E01009046,2016,351
E01009047,2016,205
E01009048,2016,177
E01009049,2016,241
E01009050,2016,188
E01009051,2016,168
E01009053,2016,109
E01009054,2016,214
E01009056,2016,200
E01009057,2016,180
E01009058,2016,144
E01009059,2016,177
E01009060,2016,158
E01009061,2016,185
E01009062,2016,135
E01009064,2016,229
E01009065,2016,278
E01009066,2016,585
E01009067,2016,289
E01009068,2016,202
E01009069,2016,251
E01009070,2016,366
E01009071,2016,383
E01009072,2016,231
E01009073,2016,132
E01009074,2016,174
E01009075,2016,315
E01009077,2016,357
E01009078,2016,162
E01009079,2016,183
E01009080,2016,88
E01009081,2016,183
E01009082,2016,206
E01009083,2016,197
E01009084,2016,217
E01009085,2016,245
E01009086,2016,292
E01009087,2016,297
E01009088,2016,443
E01009089,2016,228
E01009090,2016,279
E01009091,2016,328
E01009092,2016,166
E01009093,2016,182
E01009094,2016,162
E01009095,2016,237
E01009096,2016,330
E01009097,2016,335
E01009098,2016,345
E01009099,2016,234
E01009100,2016,326
E01009101,2016,366
E01009102,2016,199
E01009103,2016,287
E01009104,2016,224
E01009105,2016,323
E01009106,2016,304
E01009107,2016,221
E01009108,2016,348
E01009109,2016,96
E01009110,2016,255
E01009111,2016,253
E01009112,2016,391
E01009113,2016,275
E01009114,2016,348
E01009115,2016,317
E01009116,2016,437
E01009117,2016,213
E01009118,2016,346
E01009119,2016,387
E01009120,2016,351
E01009121,2016,336
E01009122,2016,277
E01009123,2016,224
E01009124,2016,109
E01009125,2016,233
E01009126,2016,238
E01009127,2016,172
E01009128,2016,186
E01009129,2016,153
E01009130,2016,211
E01009131,2016,143
E01009132,2016,204
E01009133,2016,232
E01009134,2016,295
E01009135,2016,350
E01009136,2016,412
E01009137,2016,193
E01009138,2016,226
E01009139,2016,198
E01009140,2016,278
E01009141,2016,217
E01009143,2016,153
E01009145,2016,241
E01009146,2016,142
E01009147,2016,254
E01009151,2016,180
E01009152,2016,208
E01009153,2016,205
E01009155,2016,291
E01009157,2016,266
E01009158,2016,272
E01009159,2016,359
E01009160,2016,209
E01009161,2016,335
E01009162,2016,317
E01009163,2016,296
E01009164,2016,287
E01009165,2016,178
E01009166,2016,189
E01009167,2016,236
E01009168,2016,319
E01009169,2016,254
E01009170,2016,299
E01009171,2016,251
E01009172,2016,206
E01009173,2016,175
E01009174,2016,202
E01009175,2016,164
E01009176,2016,364
E01009177,2016,182
E01009178,2016,185
E01009179,2016,334
E01009182,2016,219
E01009183,2016,275
E01009184,2016,305
E01009185,2016,399
E01009186,2016,307
E01009187,2016,333
E01009188,2016,219
E01009189,2016,280
E01009192,2016,219
E01009194,2016,255
E01009195,2016,175
E01009197,2016,116
E01009198,2016,85
E01009199,2016,135
E01009200,2016,120
E01009201,2016,267
E01009202,2016,175
E01009203,2016,190
E01009204,2016,146
E01009205,2016,362
E01009206,2016,394
E01009207,2016,346
E01009208,2016,312
E01009209,2016,417
E01009210,2016,312
E01009211,2016,270
E01009212,2016,296
E01009213,2016,426
E01009214,2016,264
E01009215,2016,364
E01009216,2016,392
E01009217,2016,343
E01009218,2016,392
E01009219,2016,274
E01009220,2016,233
E01009221,2016,291
E01009222,2016,213
E01009223,2016,317
E01009224,2016,333
E01009225,2016,399
E01009226,2016,271
E01009227,2016,327
E01009228,2016,317
E01009229,2016,281
E01009230,2016,330
E01009231,2016,428
E01009232,2016,351
E01009233,2016,227
E01009234,2016,179
E01009235,2016,292
E01009236,2016,317
E01009237,2016,258
E01009238,2016,275
E01009239,2016,145
E01009240,2016,269
E01009241,2016,249
E01009242,2016,233
E01009243,2016,307
E01009244,2016,243
E01009245,2016,254
E01009246,2016,324
E01009247,2016,220
E01009248,2016,261
E01009249,2016,288
E01009250,2016,349
E01009251,2016,284
E01009252,2016,307
E01009253,2016,329
E01009254,2016,322
E01009255,2016,248
E01009256,2016,238
E01009257,2016,232
E01009258,2016,269
E01009259,2016,244
E01009260,2016,432
E01009261,2016,361
E01009262,2016,242
E01009263,2016,214
E01009264,2016,110
E01009265,2016,268
E01009266,2016,174
E01009267,2016,408
E01009268,2016,253
E01009269,2016,160
E01009270,2016,191
E01009271,2016,176
E01009272,2016,133
E01009273,2016,257
E01009274,2016,227
E01009275,2016,158
E01009276,2016,280
E01009278,2016,240
E01009279,2016,210
E01009280,2016,201
E01009281,2016,415
E01009282,2016,197
E01009283,2016,196
E01009284,2016,111
E01009286,2016,67
E01009288,2016,376
E01009289,2016,50
E01009290,2016,58
E01009291,2016,191
E01009292,2016,274
E01009293,2016,218
E01009294,2016,316
E01009295,2016,351
E01009296,2016,148
E01009297,2016,362
E01009298,2016,137
E01009299,2016,267
E01009300,2016,214
E01009301,2016,229
E01009302,2016,444
E01009303,2016,281
E01009304,2016,302
E01009305,2016,185
E01009306,2016,410
E01009307,2016,297
E01009308,2016,277
E01009309,2016,294
E01009310,2016,280
E01009311,2016,200
E01009312,2016,309
E01009313,2016,310
E01009314,2016,343
E01009315,2016,417
E01009316,2016,324
E01009317,2016,311
E01009318,2016,336
E01009319,2016,316
E01009320,2016,326
E01009321,2016,311
E01009322,2016,208
E01009323,2016,246
E01009324,2016,418
E01009325,2016,143
E01009326,2016,181
E01009327,2016,138
E01009328,2016,261
E01009329,2016,198
E01009331,2016,218
E01009332,2016,162
E01009333,2016,121
E01009334,2016,234
E01009335,2016,193
E01009337,2016,123
E01009338,2016,141
E01009339,2016,180
E01009340,2016,186
E01009341,2016,164
E01009342,2016,236
E01009343,2016,159
E01009344,2016,114
E01009345,2016,302
E01009346,2016,135
E01009347,2016,180
E01009348,2016,248
E01009349,2016,146
E01009350,2016,161
E01009351,2016,148
E01009352,2016,188
E01009353,2016,190
E01009354,2016,226
E01009355,2016,173
E01009358,2016,169
E01009359,2016,179
E01009360,2016,211
E01009361,2016,225
E01009362,2016,102
E01009363,2016,208
E01009364,2016,94
E01009365,2016,166
E01009366,2016,199
E01009367,2016,159
E01009368,2016,138
E01009371,2016,142
E01009372,2016,131
E01009373,2016,154
E01009374,2016,149
E01009375,2016,143
E01009376,2016,152
E01009377,2016,150
E01009378,2016,185
E01009379,2016,281
E01009380,2016,154
E01009382,2016,190
E01009383,2016,139
E01009384,2016,171
E01009385,2016,175
E01009389,2016,258
E01009390,2016,174
E01009391,2016,123
E01009392,2016,194
E01009393,2016,127
E01009394,2016,242
E01009395,2016,222
E01009396,2016,189
E01009397,2016,145
E01009399,2016,110
E01009400,2016,206
E01009401,2016,169
E01009403,2016,198
E01009404,2016,205
E01009405,2016,218
E01009406,2016,290
E01009407,2016,271
E01009408,2016,219
E01009409,2016,246
E01009410,2016,357
E01009411,2016,274
E01009412,2016,227
E01009413,2016,221
E01009414,2016,156
E01009415,2016,469
E01009416,2016,401
E01009417,2016,353
E01009418,2016,353
E01009419,2016,392
E01009420,2016,338
E01009421,2016,516
E01009422,2016,570
E01009423,2016,414
E01009424,2016,341
E01009425,2016,603
E01009426,2016,467
E01009427,2016,432
E01009428,2016,521
E01009429,2016,418
E01009430,2016,477
E01009431,2016,389
E01009432,2016,335
E01009433,2016,571
E01009434,2016,246
E01009435,2016,290
E01009436,2016,396
E01009437,2016,515
E01009438,2016,319
E01009439,2016,426
E01009440,2016,479
E01009441,2016,336
E01009442,2016,402
E01009443,2016,284
E01009444,2016,438
E01009445,2016,210
E01009446,2016,412
E01009447,2016,305
E01009448,2016,308
E01009449,2016,430
E01009450,2016,359
E01009451,2016,232
E01009452,2016,408
E01009453,2016,247
E01009454,2016,325
E01009455,2016,338
E01009456,2016,408
E01009457,2016,501
E01009458,2016,538
E01009459,2016,418
E01009460,2016,302
E01009461,2016,361
E01009462,2016,366
E01009463,2016,509
E01009464,2016,325
E01009465,2016,251
E01009466,2016,389
E01009467,2016,423
E01009468,2016,464
E01009469,2016,399
E01009470,2016,355
E01009471,2016,467
E01009472,2016,399
E01009473,2016,304
E01009474,2016,298
E01009475,2016,178
E01009476,2016,178
E01009477,2016,155
E01009478,2016,167
E01009479,2016,182
E01009480,2016,195
E01009481,2016,248
E01009482,2016,139
E01009483,2016,143
E01009484,2016,124
E01009485,2016,151
E01009486,2016,193
E01009487,2016,227
E01009488,2016,236
E01009489,2016,141
E01009490,2016,202
E01009491,2016,176
E01009492,2016,163
E01009493,2016,302
E01009494,2016,225
E01009495,2016,210
E01009496,2016,402
E01009497,2016,300
E01009498,2016,195
E01009499,2016,221
E01009500,2016,245
E01009501,2016,183
E01009502,2016,251
E01009503,2016,286
E01009504,2016,398
E01009505,2016,260
E01009506,2016,443
E01009507,2016,287
E01009508,2016,276
E01009509,2016,209
E01009510,2016,379
E01009511,2016,210
E01009512,2016,251
E01009513,2016,169
E01009514,2016,270
E01009515,2016,415
E01009516,2016,248
E01009517,2016,242
E01009518,2016,340
E01009519,2016,307
E01009520,2016,364
E01009521,2016,322
E01009522,2016,400
E01009523,2016,555
E01009524,2016,385
E01009525,2016,333
E01009526,2016,389
E01009527,2016,208
E01009528,2016,510
E01009529,2016,287
E01009530,2016,254
E01009531,2016,461
E01009532,2016,328
E01009535,2016,468
E01009536,2016,430
E01009537,2016,318
E01009538,2016,257
E01009539,2016,207
E01009540,2016,199
E01009541,2016,376
E01009542,2016,279
E01009543,2016,204
E01009544,2016,406
E01009548,2016,293
E01009549,2016,417
E01009550,2016,288
E01009552,2016,374
E01009553,2016,186
E01009554,2016,269
E01009555,2016,379
E01009556,2016,322
E01009557,2016,442
E01009558,2016,240
E01009559,2016,466
E01009560,2016,410
E01009561,2016,396
E01009562,2016,461
E01009563,2016,425
E01009564,2016,151
E01009565,2016,203
E01009566,2016,99
E01009567,2016,168
E01009568,2016,190
E01009569,2016,111
E01009570,2016,178
E01009571,2016,194
E01009572,2016,130
E01009573,2016,117
E01009574,2016,150
E01009575,2016,130
E01009576,2016,254
E01009577,2016,160
E01009578,2016,317
E01009579,2016,230
E01009580,2016,378
E01009581,2016,289
E01009582,2016,351
E01009583,2016,352
E01009584,2016,306
E01009585,2016,61
E01009586,2016,346
E01009587,2016,218
E01009588,2016,311
E01009589,2016,215
E01009590,2016,308
E01009591,2016,219
E01009592,2016,167
E01009593,2016,338
E01009594,2016,314
E01009596,2016,226
E01009597,2016,301
E01009598,2016,412
E01009599,2016,376
E01009604,2016,203
E01009605,2016,248
E01009606,2016,260
E01009607,2016,200
E01009608,2016,240
E01009609,2016,237
E01009610,2016,229
E01009611,2016,152
E01009612,2016,174
E01009613,2016,239
E01009614,2016,266
E01009615,2016,283
E01009616,2016,221
E01009617,2016,240
E01009618,2016,234
E01009619,2016,241
E01009620,2016,337
E01009621,2016,225
E01009622,2016,330
E01009623,2016,241
E01009624,2016,219
E01009625,2016,311
E01009626,2016,217
E01009627,2016,262
E01009628,2016,299
E01009629,2016,269
E01009630,2016,213
E01009631,2016,192
E01009632,2016,245
E01009633,2016,147
E01009634,2016,128
E01009635,2016,113
E01009636,2016,132
E01009637,2016,124
E01009638,2016,133
E01009639,2016,173
E01009640,2016,134
E01009641,2016,132
E01009642,2016,160
E01009643,2016,263
E01009644,2016,322
E01009645,2016,205
E01009646,2016,227
E01009647,2016,344
E01009648,2016,254
E01009649,2016,264
E01009650,2016,140
E01009651,2016,192
E01009652,2016,339
E01009653,2016,323
E01009654,2016,253
E01009655,2016,232
E01009656,2016,309
E01009657,2016,268
E01009658,2016,264
E01009659,2016,170
E01009660,2016,227
E01009661,2016,138
E01009662,2016,240
E01009663,2016,425
E01009664,2016,196
E01009665,2016,410
E01009666,2016,293
E01009667,2016,524
E01009668,2016,263
E01009669,2016,213
E01009670,2016,343
E01009671,2016,290
E01009672,2016,623
E01009674,2016,197
E01009676,2016,245
E01009679,2016,238
E01009681,2016,320
E01009682,2016,285
E01009683,2016,183
E01009684,2016,313
E01009685,2016,371
E01009686,2016,315
E01009687,2016,257
E01009688,2016,157
E01009689,2016,128
E01009690,2016,154
E01009691,2016,132
E01009692,2016,464
E01009693,2016,376
E01009694,2016,383
E01009695,2016,572
E01009696,2016,492
E01009697,2016,394
E01009698,2016,384
E01009699,2016,404
E01009700,2016,230
E01009701,2016,310
E01009702,2016,244
E01009703,2016,353
E01009704,2016,387
E01009705,2016,414
E01009706,2016,426
E01009707,2016,321
E01009708,2016,391
E01009709,2016,129
E01009710,2016,300
E01009711,2016,381
E01009712,2016,250
E01009713,2016,247
E01009714,2016,219
E01009715,2016,243
E01009716,2016,264
E01009717,2016,314
E01009718,2016,386
E01009719,2016,303
E01009720,2016,262
E01009721,2016,482
E01009722,2016,398
E01009723,2016,255
E01009724,2016,293
E01009725,2016,215
E01009726,2016,290
E01009727,2016,233
E01009728,2016,303
E01009729,2016,352
E01009730,2016,190
E01009731,2016,235
E01009732,2016,395
E01009733,2016,324
E01009734,2016,399
E01009735,2016,346
E01009736,2016,424
E01009737,2016,421
E01009738,2016,315
E01009739,2016,298
E01009740,2016,190
E01009741,2016,300
E01009742,2016,304
E01009743,2016,293
E01009744,2016,296
E01009745,2016,393
E01009746,2016,348
E01009747,2016,206
E01009748,2016,284
E01009749,2016,413
E01009750,2016,329
E01009751,2016,302
E01009752,2016,238
E01009753,2016,233
E01009754,2016,278
E01009756,2016,210
E01009757,2016,318
E01009758,2016,317
E01009759,2016,396
E01009760,2016,235
E01009762,2016,164
E01009763,2016,237
E01009764,2016,317
E01009765,2016,349
E01009766,2016,337
E01009767,2016,332
E01009768,2016,326
E01009769,2016,323
E01009770,2016,355
E01009771,2016,524
E01009772,2016,157
E01009773,2016,385
E01009774,2016,410
E01009775,2016,316
E01009776,2016,376
E01009777,2016,279
E01009778,2016,309
E01009779,2016,433
E01009780,2016,194
E01009781,2016,403
E01009782,2016,286
E01009783,2016,281
E01009784,2016,203
E01009785,2016,511
E01009786,2016,270
E01009787,2016,288
E01009788,2016,316
E01009789,2016,341
E01009790,2016,268
E01009791,2016,337
E01009792,2016,274
E01009793,2016,257
E01009794,2016,482
E01009795,2016,237
E01009796,2016,312
E01009797,2016,417
E01009798,2016,356
E01009799,2016,443
E01009800,2016,462
E01009801,2016,508
E01009802,2016,369
E01009803,2016,456
E01009804,2016,403
E01009805,2016,386
E01009806,2016,373
E01009807,2016,526
E01009808,2016,407
E01009809,2016,298
E01009810,2016,490
E01009811,2016,428
E01009812,2016,389
E01009813,2016,309
E01009814,2016,429
E01009815,2016,313
E01009816,2016,428
E01009817,2016,430
E01009818,2016,292
E01009819,2016,319
E01009820,2016,421
E01009821,2016,522
E01009822,2016,539
E01009823,2016,370
E01009824,2016,349
E01009825,2016,331
E01009826,2016,570
E01009827,2016,426
E01009828,2016,419
E01009829,2016,440
E01009830,2016,503
E01009831,2016,365
E01009832,2016,299
E01009833,2016,134
E01009834,2016,337
E01009835,2016,237
E01009836,2016,269
E01009837,2016,309
E01009838,2016,340
E01009839,2016,327
E01009840,2016,211
E01009841,2016,283
E01009842,2016,323
E01009843,2016,373
E01009844,2016,224
E01009845,2016,525
E01009846,2016,433
E01009847,2016,398
E01009848,2016,361
E01009849,2016,322
E01009850,2016,441
E01009851,2016,422
E01009852,2016,507
E01009853,2016,576
E01009854,2016,496
E01009855,2016,597
E01009856,2016,378
E01009857,2016,305
E01009858,2016,400
E01009859,2016,431
E01009860,2016,546
E01009861,2016,281
E01009862,2016,409
E01009863,2016,251
E01009864,2016,320
E01009865,2016,351
E01009866,2016,337
E01009867,2016,409
E01009868,2016,286
E01009869,2016,326
E01009870,2016,419
E01009871,2016,368
E01009872,2016,183
E01009873,2016,396
E01009874,2016,246
E01009875,2016,368
E01009876,2016,351
E01009877,2016,250
E01009878,2016,394
E01009879,2016,330
E01009880,2016,280
E01009881,2016,410
E01009882,2016,318
E01009883,2016,252
E01009884,2016,264
E01009885,2016,363
E01009886,2016,542
E01009887,2016,328
E01009888,2016,334
E01009889,2016,252
E01009890,2016,213
E01009891,2016,206
E01009892,2016,231
E01009893,2016,195
E01009894,2016,330
E01009895,2016,376
E01009896,2016,454
E01009897,2016,519
E01009898,2016,541
E01009899,2016,544
E01009900,2016,586
E01009901,2016,545
E01009902,2016,462
E01009903,2016,501
E01009904,2016,436
E01009905,2016,358
E01009906,2016,352
E01009907,2016,346
E01009908,2016,326
E01009909,2016,383
E01009910,2016,365
E01009911,2016,443
E01009912,2016,397
E01009913,2016,420
E01009914,2016,500
E01009915,2016,380
E01009916,2016,330
E01009917,2016,339
E01009918,2016,346
E01009919,2016,403
E01009920,2016,262
E01009921,2016,177
E01009922,2016,218
E01009923,2016,314
E01009924,2016,201
E01009925,2016,225
E01009926,2016,169
E01009927,2016,202
E01009928,2016,203
E01009929,2016,338
E01009930,2016,298
E01009931,2016,410
E01009932,2016,396
E01009933,2016,227
E01009934,2016,259
E01009935,2016,372
E01009936,2016,469
E01009937,2016,260
E01009938,2016,343
E01009939,2016,366
E01009940,2016,288
E01009941,2016,325
E01009942,2016,295
E01009943,2016,300
E01009944,2016,253
E01009946,2016,419
E01009947,2016,354
E01009948,2016,406
E01009949,2016,416
E01009950,2016,391
E01009951,2016,253
E01009952,2016,239
E01009953,2016,353
E01009954,2016,406
E01009955,2016,396
E01009956,2016,299
E01009957,2016,204
E01009958,2016,380
E01009959,2016,357
E01009960,2016,279
E01009961,2016,308
E01009962,2016,218
E01009963,2016,210
E01009964,2016,225
E01009965,2016,162
E01009966,2016,180
E01009967,2016,325
E01009968,2016,369
E01009969,2016,219
E01009970,2016,320
E01009971,2016,249
E01009972,2016,478
E01009973,2016,267
E01009974,2016,393
E01009975,2016,410
E01009976,2016,299
E01009977,2016,239
E01009978,2016,327
E01009979,2016,311
E01009980,2016,329
E01009981,2016,313
E01009982,2016,194
E01009983,2016,267
E01009985,2016,328
E01009986,2016,217
E01009987,2016,250
E01009988,2016,373
E01009989,2016,298
E01009991,2016,343
E01009992,2016,254
E01009993,2016,387
E01009994,2016,304
E01009995,2016,290
E01009996,2016,316
E01009997,2016,264
E01009998,2016,299
E01009999,2016,265
E01010000,2016,381
E01010001,2016,403
E01010002,2016,275
E01010003,2016,255
E01010004,2016,332
E01010005,2016,263
E01010006,2016,308
E01010007,2016,269
E01010008,2016,342
E01010009,2016,258
E01010010,2016,259
E01010011,2016,531
E01010012,2016,318
E01010013,2016,380
E01010014,2016,411
E01010015,2016,303
E01010016,2016,160
E01010017,2016,355
E01010018,2016,287
E01010019,2016,185
E01010020,2016,298
E01010021,2016,245
E01010022,2016,335
E01010023,2016,414
E01010024,2016,385
E01010025,2016,312
E01010026,2016,423
E01010027,2016,318
E01010028,2016,265
E01010029,2016,230
E01010030,2016,297
E01010031,2016,253
E01010032,2016,129
E01010033,2016,303
E01010034,2016,175
E01010035,2016,441
E01010036,2016,193
E01010037,2016,161
E01010038,2016,263
E01010039,2016,236
E01010040,2016,352
E01010041,2016,342
E01010042,2016,394
E01010043,2016,366
E01010044,2016,266
E01010045,2016,282
E01010046,2016,144
E01010047,2016,248
E01010048,2016,197
E01010049,2016,260
E01010050,2016,240
E01010051,2016,203
E01010052,2016,169
E01010053,2016,220
E01010054,2016,360
E01010055,2016,183
E01010056,2016,313
E01010057,2016,354
E01010058,2016,274
E01010059,2016,119
E01010060,2016,212
E01010061,2016,141
E01010062,2016,289
E01010063,2016,141
E01010064,2016,236
E01010065,2016,144
E01010066,2016,342
E01010067,2016,179
E01010068,2016,365
E01010069,2016,210
E01010070,2016,306
E01010071,2016,194
E01010072,2016,231
E01010073,2016,253
E01010074,2016,412
E01010075,2016,133
E01010076,2016,322
E01010077,2016,294
E01010078,2016,412
E01010079,2016,294
E01010080,2016,237
E01010081,2016,355
E01010082,2016,277
E01010083,2016,287
E01010084,2016,227
E01010085,2016,343
E01010086,2016,254
E01010087,2016,272
E01010088,2016,225
E01010089,2016,294
E01010090,2016,379
E01010091,2016,302
E01010092,2016,368
E01010093,2016,231
E01010094,2016,240
E01010095,2016,210
E01010096,2016,423
E01010097,2016,548
E01010098,2016,393
E01010099,2016,311
E01010100,2016,307
E01010101,2016,459
E01010102,2016,307
E01010103,2016,294
E01010104,2016,421
E01010105,2016,247
E01010106,2016,253
E01010107,2016,193
E01010108,2016,520
E01010109,2016,364
E01010110,2016,348
E01010111,2016,216
E01010112,2016,234
E01010113,2016,349
E01010114,2016,496
E01010115,2016,377
E01010116,2016,379
E01010117,2016,333
E01010118,2016,318
E01010119,2016,415
E01010120,2016,334
