lsoa11cd,n_tot,cluster,cluster_prop
E01010370,187,6,0.13368983957219252
E01010371,103,1,0.5631067961165048
E01010371,103,3,0.1262135922330097
E01010371,103,4,0.13592233009708737
E01010371,103,6,0.17475728155339806
E01010372,192,1,0.4635416666666667
E01010372,192,2,0.109375
E01010372,192,3,0.078125
E01010372,192,4,0.08854166666666667
E01010372,192,5,0.0625
E01010372,192,6,0.19791666666666666
E01010373,231,1,0.5584415584415584
E01010373,231,2,0.15584415584415584
E01010373,231,3,0.09956709956709957
E01010373,231,4,0.06060606060606061
E01010373,231,5,0.05194805194805195
E01010373,231,6,0.0735930735930736
E01010374,136,1,0.45588235294117646
E01010374,136,3,0.08823529411764706
E01010374,136,5,0.10294117647058823
E01010374,136,6,0.35294117647058826
E01010375,99,1,0.40404040404040403
E01010375,99,3,0.1414141414141414
E01010375,99,4,0.13131313131313133
E01010375,99,6,0.32323232323232326
E01010376,197,1,0.7258883248730964
E01010376,197,2,0.16243654822335024
E01010376,197,6,0.1116751269035533
E01010377,257,1,0.5914396887159533
E01010377,257,2,0.11673151750972763
E01010377,257,3,0.07003891050583658
E01010377,257,4,0.0933852140077821
E01010377,257,5,0.04669260700389105
E01010377,257,6,0.08171206225680934
E01010378,231,1,0.6536796536796536
E01010378,231,2,0.15151515151515152
E01010378,231,3,0.06060606060606061
E01010378,231,4,0.047619047619047616
E01010378,231,6,0.08658008658008658
E01010379,331,1,0.6676737160120846
E01010379,331,2,0.1299093655589124
E01010379,331,3,0.0755287009063444
E01010379,331,4,0.06042296072507553
E01010379,331,6,0.06646525679758308
E01010380,479,1,0.6868475991649269
E01010380,479,2,0.1336116910229645
E01010380,479,3,0.054279749478079335
E01010380,479,4,0.04801670146137787
E01010380,479,5,0.033402922755741124
E01010380,479,6,0.04384133611691023
E01010381,258,1,0.5775193798449613
E01010381,258,2,0.12403100775193798
E01010381,258,3,0.07751937984496124
E01010381,258,4,0.06589147286821706
E01010381,258,5,0.050387596899224806
E01010381,258,6,0.10465116279069768
E01010382,357,1,0.5966386554621849
E01010382,357,2,0.12605042016806722
E01010382,357,3,0.0896358543417367
E01010382,357,4,0.058823529411764705
E01010382,357,5,0.036414565826330535
E01010382,357,6,0.09243697478991597
E01010383,210,1,0.46190476190476193
E01010383,210,2,0.1
E01010383,210,3,0.09047619047619047
E01010383,210,4,0.10952380952380952
E01010383,210,5,0.06666666666666667
E01010383,210,6,0.17142857142857143
E01010384,287,1,0.7038327526132404
E01010384,287,2,0.14634146341463414
E01010384,287,3,0.03832752613240418
E01010384,287,4,0.059233449477351915
E01010384,287,6,0.05226480836236934
E01010385,316,1,0.9177215189873418
E01010385,316,2,0.08227848101265822
E01010386,464,1,0.625
E01010386,464,2,0.17672413793103448
E01010386,464,3,0.06465517241379311
E01010386,464,4,0.0603448275862069
E01010386,464,5,0.023706896551724137
E01010386,464,6,0.04956896551724138
E01010387,402,1,0.6268656716417911
E01010387,402,2,0.16417910447761194
E01010387,402,3,0.05970149253731343
E01010387,402,4,0.06218905472636816
E01010387,402,5,0.02736318407960199
E01010387,402,6,0.05970149253731343
E01010388,325,1,0.7415384615384616
E01010388,325,2,0.13538461538461538
E01010388,325,3,0.043076923076923075
E01010388,325,4,0.043076923076923075
E01010388,325,6,0.036923076923076927
E01010389,341,1,0.7214076246334311
E01010389,341,2,0.15835777126099707
E01010389,341,4,0.03812316715542522
E01010389,341,6,0.08211143695014662
E01010390,360,1,0.6805555555555556
E01010390,360,2,0.16666666666666666
E01010390,360,3,0.06111111111111111
E01010390,360,4,0.058333333333333334
E01010390,360,6,0.03333333333333333
E01010391,399,1,0.5614035087719298
E01010391,399,2,0.22305764411027568
E01010391,399,3,0.07769423558897243
E01010391,399,4,0.045112781954887216
E01010391,399,5,0.03007518796992481
E01010391,399,6,0.06265664160401002
E01010392,337,1,0.8397626112759644
E01010392,337,2,0.12759643916913946
E01010392,337,3,0.032640949554896145
E01010393,325,1,0.6338461538461538
E01010393,325,2,0.13846153846153847
E01010393,325,3,0.052307692307692305
E01010393,325,4,0.04
E01010393,325,5,0.04
E01010393,325,6,0.09538461538461539
E01010394,261,1,0.6360153256704981
E01010394,261,2,0.13026819923371646
E01010394,261,3,0.06896551724137931
E01010394,261,4,0.09195402298850575
E01010394,261,6,0.07279693486590039
E01010395,159,1,0.779874213836478
E01010395,159,2,0.13836477987421383
E01010395,159,6,0.08176100628930817
E01010396,270,1,0.6370370370370371
E01010396,270,2,0.13703703703703704
E01010396,270,3,0.10740740740740741
E01010396,270,4,0.07407407407407407
E01010396,270,6,0.044444444444444446
E01010397,227,1,0.5682819383259912
E01010397,227,2,0.1013215859030837
E01010397,227,3,0.0881057268722467
E01010397,227,4,0.11013215859030837
E01010397,227,6,0.13215859030837004
E01010398,268,1,0.7201492537313433
E01010398,268,2,0.12313432835820895
E01010398,268,3,0.06343283582089553
E01010398,268,4,0.048507462686567165
E01010398,268,6,0.04477611940298507
E01010399,181,1,0.6353591160220995
E01010399,181,2,0.16574585635359115
E01010399,181,3,0.07734806629834254
E01010399,181,6,0.12154696132596685
E01010400,304,1,0.5296052631578947
E01010400,304,2,0.08552631578947369
E01010400,304,3,0.10855263157894737
E01010400,304,4,0.10197368421052631
E01010400,304,5,0.06578947368421052
E01010400,304,6,0.10855263157894737
E01010401,218,1,0.5779816513761468
E01010401,218,2,0.11926605504587157
E01010401,218,3,0.0963302752293578
E01010401,218,4,0.0779816513761468
E01010401,218,5,0.05504587155963303
E01010401,218,6,0.07339449541284404
E01010402,236,1,0.4322033898305085
E01010402,236,2,0.1016949152542373
E01010402,236,3,0.13135593220338984
E01010402,236,4,0.09322033898305085
E01010402,236,5,0.059322033898305086
E01010402,236,6,0.18220338983050846
E01010403,105,1,0.5904761904761905
E01010403,105,2,0.14285714285714285
E01010403,105,6,0.26666666666666666
E01010404,216,1,0.4537037037037037
E01010404,216,2,0.2037037037037037
E01010404,216,3,0.06944444444444445
E01010404,216,4,0.08796296296296297
E01010404,216,5,0.08796296296296297
E01010404,216,6,0.09722222222222222
E01010405,193,1,0.533678756476684
E01010405,193,2,0.14507772020725387
E01010405,193,3,0.10880829015544041
E01010405,193,4,0.10362694300518134
E01010405,193,6,0.10880829015544041
E01010406,255,1,0.6352941176470588
E01010406,255,2,0.09803921568627451
E01010406,255,3,0.06666666666666667
E01010406,255,4,0.07450980392156863
E01010406,255,6,0.12549019607843137
E01010407,247,1,0.6396761133603239
E01010407,247,2,0.16194331983805668
E01010407,247,3,0.08906882591093117
E01010407,247,4,0.05263157894736842
E01010407,247,6,0.05668016194331984
E01010408,118,1,0.5084745762711864
E01010408,118,2,0.13559322033898305
E01010408,118,3,0.1271186440677966
E01010408,118,4,0.1016949152542373
E01010408,118,6,0.1271186440677966
E01010409,203,1,0.5862068965517241
E01010409,203,2,0.12315270935960591
E01010409,203,3,0.07881773399014778
E01010409,203,5,0.08374384236453201
E01010409,203,6,0.12807881773399016
E01010410,265,1,0.5169811320754717
E01010410,265,2,0.09056603773584905
E01010410,265,3,0.1169811320754717
E01010410,265,4,0.052830188679245285
E01010410,265,5,0.06415094339622641
E01010410,265,6,0.15849056603773584
E01010411,225,1,0.48444444444444446
E01010411,225,2,0.14222222222222222
E01010411,225,3,0.17333333333333334
E01010411,225,5,0.06222222222222222
E01010411,225,6,0.13777777777777778
E01010412,250,1,0.584
E01010412,250,2,0.12
E01010412,250,3,0.092
E01010412,250,4,0.06
E01010412,250,5,0.048
E01010412,250,6,0.096
E01010413,294,1,0.46938775510204084
E01010413,294,2,0.08503401360544217
E01010413,294,3,0.1360544217687075
E01010413,294,4,0.10204081632653061
E01010413,294,5,0.047619047619047616
E01010413,294,6,0.1598639455782313
E01010414,277,1,0.5740072202166066
E01010414,277,2,0.15162454873646208
E01010414,277,3,0.09025270758122744
E01010414,277,4,0.06859205776173286
E01010414,277,5,0.039711191335740074
E01010414,277,6,0.07581227436823104
E01010415,134,1,0.4552238805970149
E01010415,134,2,0.08955223880597014
E01010415,134,3,0.11194029850746269
E01010415,134,5,0.08955223880597014
E01010415,134,6,0.2537313432835821
E01010416,244,1,0.5
E01010416,244,2,0.14754098360655737
E01010416,244,3,0.09016393442622951
E01010416,244,4,0.05327868852459016
E01010416,244,5,0.045081967213114756
E01010416,244,6,0.16393442622950818
E01010417,286,1,0.46153846153846156
E01010417,286,2,0.08741258741258741
E01010417,286,3,0.11538461538461539
E01010417,286,4,0.08391608391608392
E01010417,286,5,0.05244755244755245
E01010417,286,6,0.1993006993006993
E01010418,202,1,0.6237623762376238
E01010418,202,2,0.12376237623762376
E01010418,202,3,0.06435643564356436
E01010418,202,4,0.054455445544554455
E01010418,202,6,0.13366336633663367
E01010419,216,1,0.6296296296296297
E01010419,216,2,0.16666666666666666
E01010419,216,3,0.08333333333333333
E01010419,216,4,0.05092592592592592
E01010419,216,6,0.06944444444444445
E01010420,225,1,0.6044444444444445
E01010420,225,2,0.11555555555555555
E01010420,225,3,0.06666666666666667
E01010420,225,4,0.06222222222222222
E01010420,225,5,0.04888888888888889
E01010420,225,6,0.10222222222222223
E01010421,184,1,0.4673913043478261
E01010421,184,2,0.125
E01010421,184,3,0.08152173913043478
E01010421,184,4,0.10326086956521739
E01010421,184,5,0.059782608695652176
E01010421,184,6,0.16304347826086957
E01010422,320,1,0.63125
E01010422,320,2,0.16875
E01010422,320,3,0.053125
E01010422,320,4,0.034375
E01010422,320,5,0.034375
E01010422,320,6,0.078125
E01010423,255,1,0.43529411764705883
E01010423,255,2,0.12156862745098039
E01010423,255,3,0.09019607843137255
E01010423,255,4,0.09411764705882353
E01010423,255,5,0.054901960784313725
E01010423,255,6,0.20392156862745098
E01010424,291,1,0.5017182130584192
E01010424,291,2,0.12027491408934708
E01010424,291,3,0.08934707903780069
E01010424,291,4,0.048109965635738834
E01010424,291,5,0.044673539518900345
E01010424,291,6,0.1958762886597938
E01010425,224,1,0.45535714285714285
E01010425,224,2,0.14732142857142858
E01010425,224,3,0.11160714285714286
E01010425,224,4,0.07142857142857142
E01010425,224,5,0.05803571428571429
E01010425,224,6,0.15625
E01010426,195,1,0.4
E01010426,195,2,0.1641025641025641
E01010426,195,3,0.09743589743589744
E01010426,195,4,0.1076923076923077
E01010426,195,6,0.23076923076923078
E01010427,211,1,0.44075829383886256
E01010427,211,2,0.1943127962085308
E01010427,211,3,0.10900473933649289
E01010427,211,4,0.0947867298578199
E01010427,211,6,0.16113744075829384
E01010428,131,1,0.3435114503816794
E01010428,131,2,0.13740458015267176
E01010428,131,3,0.1297709923664122
E01010428,131,4,0.12213740458015267
E01010428,131,6,0.26717557251908397
E01010429,158,1,0.4240506329113924
E01010429,158,2,0.08860759493670886
E01010429,158,3,0.14556962025316456
E01010429,158,4,0.06962025316455696
E01010429,158,6,0.2721518987341772
E01010430,215,1,0.39069767441860465
E01010430,215,2,0.15348837209302327
E01010430,215,3,0.11627906976744186
E01010430,215,4,0.07441860465116279
E01010430,215,5,0.06511627906976744
E01010430,215,6,0.2
E01010431,291,1,0.49828178694158076
E01010431,291,2,0.14776632302405499
E01010431,291,3,0.07560137457044673
E01010431,291,4,0.06872852233676977
E01010431,291,5,0.054982817869415807
E01010431,291,6,0.15463917525773196
E01010432,271,1,0.35793357933579334
E01010432,271,2,0.17343173431734318
E01010432,271,3,0.12177121771217712
E01010432,271,4,0.07749077490774908
E01010432,271,5,0.04797047970479705
E01010432,271,6,0.22140221402214022
E01010433,171,1,0.40350877192982454
E01010433,171,2,0.12280701754385964
E01010433,171,3,0.13450292397660818
E01010433,171,4,0.0935672514619883
E01010433,171,6,0.24561403508771928
E01010434,233,1,0.5579399141630901
E01010434,233,2,0.13304721030042918
E01010434,233,3,0.08583690987124463
E01010434,233,4,0.07296137339055794
E01010434,233,6,0.15021459227467812
E01010435,129,1,0.5038759689922481
E01010435,129,2,0.12403100775193798
E01010435,129,3,0.08527131782945736
E01010435,129,4,0.11627906976744186
E01010435,129,6,0.17054263565891473
E01010436,306,1,0.6045751633986928
E01010436,306,2,0.1568627450980392
E01010436,306,3,0.1111111111111111
E01010436,306,4,0.06535947712418301
E01010436,306,6,0.06209150326797386
E01010437,170,1,0.6352941176470588
E01010437,170,2,0.2
E01010437,170,3,0.08823529411764706
E01010437,170,5,0.07647058823529412
E01010438,349,1,0.5673352435530086
E01010438,349,2,0.18051575931232092
E01010438,349,3,0.06876790830945559
E01010438,349,4,0.10315186246418338
E01010438,349,6,0.08022922636103152
E01010439,243,1,0.5473251028806584
E01010439,243,2,0.12757201646090535
E01010439,243,3,0.09876543209876543
E01010439,243,4,0.07407407407407407
E01010439,243,6,0.1522633744855967
E01010440,250,1,0.548
E01010440,250,2,0.1
E01010440,250,3,0.116
E01010440,250,4,0.072
E01010440,250,5,0.052
E01010440,250,6,0.112
E01010441,213,1,0.5539906103286385
E01010441,213,2,0.15492957746478872
E01010441,213,3,0.13145539906103287
E01010441,213,4,0.051643192488262914
E01010441,213,6,0.107981220657277
E01010442,175,1,0.6057142857142858
E01010442,175,2,0.13714285714285715
E01010442,175,3,0.06285714285714286
E01010442,175,6,0.19428571428571428
E01010443,137,1,0.49635036496350365
E01010443,137,2,0.12408759124087591
E01010443,137,3,0.17518248175182483
E01010443,137,6,0.20437956204379562
E01010444,283,1,0.5265017667844523
E01010444,283,2,0.15547703180212014
E01010444,283,3,0.07773851590106007
E01010444,283,4,0.0636042402826855
E01010444,283,5,0.04240282685512368
E01010444,283,6,0.13427561837455831
E01010445,94,1,0.48936170212765956
E01010445,94,2,0.19148936170212766
E01010445,94,3,0.14893617021276595
E01010445,94,6,0.1702127659574468
E01010446,297,1,0.494949494949495
E01010446,297,2,0.12794612794612795
E01010446,297,3,0.09764309764309764
E01010446,297,4,0.06734006734006734
E01010446,297,5,0.037037037037037035
E01010446,297,6,0.1750841750841751
E01010447,318,1,0.44654088050314467
E01010447,318,2,0.14779874213836477
E01010447,318,3,0.11006289308176101
E01010447,318,4,0.059748427672955975
E01010447,318,5,0.07547169811320754
E01010447,318,6,0.16037735849056603
E01010448,287,1,0.5261324041811847
E01010448,287,2,0.13588850174216027
E01010448,287,3,0.06620209059233449
E01010448,287,4,0.08362369337979095
E01010448,287,5,0.05226480836236934
E01010448,287,6,0.13588850174216027
E01010449,221,1,0.40271493212669685
E01010449,221,2,0.11312217194570136
E01010449,221,3,0.1085972850678733
E01010449,221,4,0.06787330316742081
E01010449,221,5,0.06334841628959276
E01010449,221,6,0.24434389140271492
E01010450,236,1,0.7415254237288136
E01010450,236,2,0.1228813559322034
E01010450,236,3,0.07203389830508475
E01010450,236,6,0.0635593220338983
E01010451,161,1,0.5590062111801242
E01010451,161,2,0.16149068322981366
E01010451,161,3,0.06832298136645963
E01010451,161,4,0.06832298136645963
E01010451,161,6,0.14285714285714285
E01010452,207,1,0.3719806763285024
E01010452,207,2,0.09178743961352658
E01010452,207,3,0.17391304347826086
E01010452,207,4,0.05314009661835749
E01010452,207,5,0.0821256038647343
E01010452,207,6,0.22705314009661837
E01010453,216,1,0.4583333333333333
E01010453,216,2,0.1111111111111111
E01010453,216,3,0.10185185185185185
E01010453,216,4,0.05092592592592592
E01010453,216,5,0.05092592592592592
E01010453,216,6,0.22685185185185186
E01010454,175,1,0.4514285714285714
E01010454,175,2,0.2
E01010454,175,3,0.09142857142857143
E01010454,175,4,0.06285714285714286
E01010454,175,6,0.19428571428571428
E01010455,207,1,0.5893719806763285
E01010455,207,2,0.2222222222222222
E01010455,207,6,0.18840579710144928
E01010456,50,1,0.78
E01010456,50,6,0.22
E01010457,273,1,0.684981684981685
E01010457,273,2,0.18681318681318682
E01010457,273,3,0.07326007326007326
E01010457,273,6,0.054945054945054944
E01010458,275,1,0.5381818181818182
E01010458,275,2,0.10545454545454545
E01010458,275,3,0.10545454545454545
E01010458,275,4,0.12
E01010458,275,6,0.13090909090909092
E01010459,205,1,0.5658536585365853
E01010459,205,2,0.18048780487804877
E01010459,205,3,0.06341463414634146
E01010459,205,4,0.07804878048780488
E01010459,205,6,0.11219512195121951
E01010460,257,1,0.5680933852140078
E01010460,257,2,0.14785992217898833
E01010460,257,3,0.10116731517509728
E01010460,257,4,0.04669260700389105
E01010460,257,6,0.13618677042801555
E01010461,249,1,0.7108433734939759
E01010461,249,2,0.1927710843373494
E01010461,249,3,0.0963855421686747
E01010462,214,1,0.48598130841121495
E01010462,214,2,0.11682242990654206
E01010462,214,3,0.09345794392523364
E01010462,214,4,0.08411214953271028
E01010462,214,5,0.056074766355140186
E01010462,214,6,0.16355140186915887
E01010463,128,1,0.453125
E01010463,128,2,0.1328125
E01010463,128,3,0.125
E01010463,128,6,0.2890625
E01010464,251,1,0.42231075697211157
E01010464,251,2,0.18725099601593626
E01010464,251,3,0.07171314741035857
E01010464,251,4,0.07569721115537849
E01010464,251,5,0.10358565737051793
E01010464,251,6,0.1394422310756972
E01010465,139,1,0.5035971223021583
E01010465,139,2,0.1223021582733813
E01010465,139,3,0.09352517985611511
E01010465,139,5,0.07913669064748201
E01010465,139,6,0.2014388489208633
E01010466,85,1,0.43529411764705883
E01010466,85,2,0.1411764705882353
E01010466,85,3,0.16470588235294117
E01010466,85,6,0.25882352941176473
E01010467,248,1,0.5120967741935484
E01010467,248,2,0.20161290322580644
E01010467,248,3,0.0846774193548387
E01010467,248,4,0.08064516129032258
E01010467,248,6,0.12096774193548387
E01010468,230,1,0.6739130434782609
E01010468,230,2,0.09130434782608696
E01010468,230,3,0.07391304347826087
E01010468,230,4,0.06086956521739131
E01010468,230,6,0.1
E01010469,211,1,0.5402843601895735
E01010469,211,2,0.12322274881516587
